label	descrip
0	你好我问一下那个适用加计体检政策他这边填报表的时候是不是直接在那个呃直接在那个总表那边把这个百分之十税率加上去就好了
1	你又傻了
0	个税申报软件
0	如果超过四个月没有缴纳五险一金的话要怎么办
0	语音输入吧可以帮了
0	那我这边那个版是那个一般纳税人下电子小规模纳税人那我的话就是已经申报成功了那还需要什么操作吗就是在那个开发票方面还需要什么就是那个发票方面还需要什么操作吗
0	急求你好我要修改专焊专项班为地址的改变怎么操作
0	哦哦你好我是想咨询一下我的那个
0	你好喂你好
0	为什么同为纳税人纳税信用等级九十分但是他的脾气不一样
0	人工服务
0	人工服务两点钟上班吗
0	需要人工咨询
0	能不能补交一四倒
0	退税备案
0	那个我想更正一下那个一到四月的个税申报怎么更正
0	那狗汇率
0	应起新企业要去办理那个个税申报的命要获取个税申报的密码要怎么获取
0	喂
0	有什么好的舞步一起啊啊啊票寄过来这是一种什么出了什么问题
0	妈妈
0	我想咨询转人工
0	请问空港人员怎么缴过税
0	初始申报密码
0	哦我想问一问一下现在小规模废物的话是要怎么缴税啊
0	当前企业为获取到有效的投资者信息请先到帮我进行投资者分配比例维护后再获取
0	帮我转人工
0	个体户减员
0	有形资产受让是指什么
0	那个我那个财务报表你报了为什么现在就是说还挺还是提示说没有报呢
0	你好我那个想把公司的那个基本户绑定在那个扣税账户是怎么操作的呀
0	凤姐十万位发票要怎样操作要交什么资料
0	人工客服
0	哎你好我想请问一下哈我进那个公司网站的那个一个人的名义缴交那个养老保险然后我已经登记好了啥我之前没有办理那个一卡通的那个委托代扣的吗那医生这样子那个关于银行那边贷款我不用再操作什么是不是他到时候这样提到了自己也会在旁我银行卡里面扣钱吗
0	帮我找一下有功夫梦
0	我想问一下个税汇款手续费的怎么操作
1	你妹的我要人工服务啊兄弟
0	三代手续费
0	加一点点
0	这是我一月份报的时候有一个人还是有累计专项扣除的然后我二月份也是有可是我填完之后二月份这边好像没有吧一月份的那个累计专项扣除一起哪的在里面
0	额你好我那个残保金提交不上去他上面显示的那个呃要填个人身份证信息是怎么回事
0	人工服务
0	凡人歌
0	不要接受
0	是这样的我想请问一下我那个户口呢是在咱们福建的厦门那我就是因为生了一场病之后嘞我又回到那个辽宁的戴尔大连就这边那段时间的没有交纳养老保险我想请问如何缴纳我这个中间这个补角的一个哦养老金就是从一三年的二月十五二月十五号一直到一八年的十二月份怎样缴纳
0	吴小猪
1	去这你妈个逼吧你
0	人工服务
0	将人工
0	办房产证交税判定点数
0	我这边家具的姐能那么低贱完之后变成负数那怎么怎么申报
0	转人工
0	我想咨询被误将碎操作方法
0	转人工
0	外管证办理
0	啊在那个电子税务局开具那个个人的完税证明
0	我想咨询一下公司名称变成统一
0	某月份的个人所得税报表已报我现在想作废怎么操作
1	我的妈呀你
0	嗯我在瞌睡的时候啊显示就是个人一刻扣个人所得税的时候显示扣款失败我现在要重新扣款怎么操作呢
0	发票的问题
0	宝鸡市高新区
0	哦您好我想问一下那个呃就是我要去代开发票的话呃我现在可能是操作啊
0	三代手续费返还如何操作
0	热血
0	处女啊提供的代理服务经济金融代理服务
0	请问一下新入职的员工怎么就是累计的怎么计算的累计奖池累计减除费用
0	我希望人工服务可以吗现在是上班时间
0	社保不知道
1	你去死吧
0	出口退税申报签名锁死之后该怎么办
1	烦死了
0	转人工服务
0	喂
0	我想让帮我查一下那个小孩子那个医保然后又没有扣成功
1	你有病啊
0	货车租赁税
0	转人
0	嗯汇算清缴啊申报了神马不成功
0	哦儿子打电话不行那个这个就没这个白色那个地方
0	我想咨询一下那个过去返还怎么操作
0	申报密码重置
0	转人工服务
0	但开发票发票
0	嗯那个个税系统商业保险税前课税前情况表那边
0	社保减员
0	存款账户出现错误怎么修改
0	哦我想
0	变更税务登记
0	哦没有不需要事项
1	哎傻逼
0	独立无形资产的海外解散
0	我想咨询社保卡扣款没扣成功是什么问题
0	查询效验码是什么
0	我想查询一下我的申报科技的密码
0	纳税罚款在哪里操作
0	联系工作人员查询今日办完的业务回来查不到结果
0	哦他她最疼人抱抱不就行了
0	查询完税证明
0	呃政府财政补贴年底免调增还是调解
0	从谷底而从思明区转到湖里区但是已经扣费了还需要重新参保还需要再交一次钱吗
0	普票普票开票资料错误
0	我想咨询一下我的印花税已经重复报了一次了怎么能处撤销
0	龙岗西路局现场好可以办理申报业务吗
0	增值税申报的时候那个啊
0	工资薪金所得怎么计算
0	狗腿是勾选发票勾选错了怎么处理
0	一般纳税人出租
0	孩子社保扣费
0	我就是那个我请问那个使用那个睡得挺多啥时候睡的就是餐饮的锻炼一下
0	就是那个医保卡的钱我小孩子的他的名字叫相思成卡号是四七三七二四七医保卡的钱扣了没有费用扣的没有
0	个体工商户怎么在自己的电脑上面开发票流程是什么
0	个体经营所得
0	我想挂机了
0	外国人离开中国
0	请问发票税种缴销怎么操作
0	企业所得税上年度有亏损第一季度有一现在第一季度有盈利
0	四点五个月以后是第四个最后一次
0	嗯报纸火车的时候提示当前申报纳税人相同年度存在有多条有效的弥补亏损台帐数据信息这个是哦需要怎么操作
0	那叫什么智能机器人有什么用
0	你好我就是发票开错了我现在要作废我应该怎么处理
0	转人工
0	自然南开区发票可以可以就是开具增值税专用发票吗
0	转人工
0	现在显示往期中申报数据获取失败怎么办
0	代扣代缴手续费返还流程
0	车辆购置税是不是给客户本人的
0	被那个我该怎么叫蛋蛋的那种顾问公司我们想付那个顾问咨询费的话香港是都没有发票的这种这种收据可以直接去干嘛能不能够睡觉
0	那我想请问你需要开具增值税红字发票申请单一般是要需要几天才能审批通过
0	哦我想启用那个个人所得税的那个税种然后呢在系统没有话要怎么操作
0	缴纳企业所得税为什么现在不能够直接从绑定的账号里面扣的呢
0	一般纳税人资格如何查询
0	你好我想咨询一下我那个综合申报的那个所得税那个申报他一直在那个申报处理中我点过几房贵它就显示申报失败是怎么回事我是零申报
0	我想问就跟那个个税还款怎么操作
0	嗯我想咨询一下就是我在网上申领购票哦但是那个地址跟电话跟注册的不一样所以比那个被邮件被邮政退回了我现在想更改一下那个电话号码要怎么操作
0	我是大肚腩这个月都给我扣了
0	我申报
0	增值税普通发票丢失处理办法
0	申报软件在哪里操作
0	人
0	请问五月的个人所得税申报期限是多久
0	转人工
0	哦金融服务业是用家集体写政策声明属于哪个行业
0	转人工服务
0	打开酷狗想挣钱
0	普通发票这个申报的传统路径是什么
0	住房贷款专项附加扣除个税怎么交
0	如何修改扣缴单位
0	那棵樱花树申报申报成功以后不用那个进行扣款的操作吗
0	怎样能睡觉
0	你好帮我转人工
1	原来我是大爷你大爷二大爷社保卡问题
0	人工客服
0	个人独资企业要报税吗
0	房屋租赁都要交哪些税
0	企业所得税核定类别有问题
0	发票验旧
0	嗯你好我问之前那个办税就说去去补办申报了税了但是那个金税盘怎么还是显示锁死了
0	这税如何退税
0	我不是要瞌睡的我要一个宝瓶婷婷脚的
0	你好哦我这边好我爸妈的话都户口是那个那个年龄是五四点出生的好啊他现在只在乎的那个湖北一区的街道幸福花园吗兴隆路四百七十要干二零二那就像现在这样子的话知道这个社保里面老郑当即交到了一零年南路现在的话如果说他要补缴要补缴多少我们谈了一个月能领多少啊如果说他不能补缴现在有什么平坦
0	小宝转角
0	转人工
0	吗
0	个人手续费返还个人
0	人工服务
0	山西省的事怎么办
0	又是小孩子的社保二零一八年度的为什么还没有扣费
0	不取用税种
0	有多远模块式
0	你好我坐上那个电子税务局然后注册注册了然后那个登陆次数过多账户被暂时锁定了要多久才能解开啊
0	呃我想问一下就是实名认证要怎么实名认证呢
1	滚
0	哦我这边需要咨询关于国税上注册的联系电话的那个变更
0	居然有人说税收管理客户端那个手机验证不是我的手机号怎么更改
1	别逼逼转人工
0	出口退税
0	哎你好我想请问一下那个呃我们开回来的机动车然后开错了药已经抵抗了现在我们就说要做红冲但是我们这边好像是缓冲不了把这个我们要怎么操作
1	滚
0	海关缴款书比对缺眠是什么意思
0	个体工商户呃
0	看到满屏都是这个社会发生了什么颜色
0	八节课充电的失败吗下雪网上申请还是到大学
0	人工服务
0	问你好不好看
0	个人所得税扣除项
0	想问一下我们
0	我想咨询就是我一个小孩叫蔡子翼那个一社保卡我是绑定银行卡他的社保社保里面为什么还没有自动缴费
0	你大
0	谢谢你人工服务
0	我的那个社保好像查交重复了可以查一下吗
0	什么毛病
0	增值税发票查验
0	转人工
0	天下好
1	我快烦死了
0	呃你好请问一下小规模纳税人附加税申报呃在网上怎么操作啊
1	你是王八蛋
0	公司的办事办事人员怎么解除绑定
0	诶我这样为一个死心了喂你好
0	贱人跟
0	哦修改个人所得税手机号码
0	喂你好
0	给我转接人工服务
0	个人所有的生产经营报表在哪里申报
0	个人所得税专项附加扣除操作
0	那是十点
0	发票问题
0	想咨询个人所得税然后申报期间更改的问题
1	傻逼增值税专用发票进项认证
0	请问一下那个女人说
0	既能克服小声很想咨询一下
0	我那个代扣个税的时候我们单位有一个森新增加的人员他有个专项扣除他那个专项扣除呃是需要加进去吗还是怎么不知道怎么操作呀
0	听不懂转人工
0	我需要人工服务
0	人工服务
0	我是你吻他呢然后呢搞得现在屏保还就正常了现在要到十二岁啊
0	你关掉有什么关系
0	曾经是青龙珠那纳税归属地在哪里
